I0,peak_I,peak_I_fraction,time_to_peak,total_infected,attack_rate,beta,gamma,contact_rate,infection_prob,R0_eff,S_eq,I_eq,R_eq,S_crit,S_crit_fraction,scenario_id,scale_contact,scale_infection_prob,scale_gamma,csv_path,plot_path,heatmap_path,scenario_wall_time
2.0,4078.761434710953,0.3592989283572016,30.5,10976.269305400694,0.9669018063249378,0.45649999999999996,0.13125,11.0,0.041499999999999995,3.4780952380952375,11352.0,0.0,0.0,3263.8554216867474,0.287513691128149,239.0,1.1,1.0,1.05,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1313_timeseries.png,,4.029056200059131
2.0,3886.2442972557496,0.34234005437418513,31.0,10902.850739913696,0.9604343498866892,0.45649999999999996,0.1375,11.0,0.041499999999999995,3.3199999999999994,11352.0,0.0,0.0,3419.2771084337355,0.30120481927710846,240.0,1.1,1.0,1.1,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0415_beta_0.4565_gamma_0.1375_timeseries.png,,4.014448399888352
2.0,4897.0065706612,0.43137830960722345,28.0,11193.275338778372,0.986017912154543,0.47932499999999995,0.1125,11.0,0.043574999999999996,4.260666666666666,11352.0,0.0,0.0,2664.3717728055085,0.23470505398216246,241.0,1.1,1.05,0.9,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1125.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1125_timeseries.png,,4.001284700119868
2.0,4684.348352461469,0.4126452037052034,28.25,11149.80454988035,0.9821885614764226,0.47932499999999995,0.11875,11.0,0.043574999999999996,4.036421052631579,11352.0,0.0,0.0,2812.3924268502583,0.24774422364783813,242.0,1.1,1.05,0.95,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1187.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1187_timeseries.png,,4.012516800081357
2.0,4479.28928221219,0.3945815082991711,28.5,11099.925127720757,0.9777946729845628,0.47932499999999995,0.125,11.0,0.043574999999999996,3.8345999999999996,11352.0,0.0,0.0,2960.413080895009,0.2607833933135138,243.0,1.1,1.05,1.0,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1250.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1250_timeseries.png,,3.9916106001473963
2.0,4281.410736172309,0.3771503467382231,28.75,11043.570453476446,0.9728303782132176,0.47932499999999995,0.13125,11.0,0.043574999999999996,3.6519999999999992,11352.0,0.0,0.0,3108.4337349397597,0.27382256297918955,244.0,1.1,1.05,1.05,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1313_timeseries.png,,3.994002199964598
2.0,4090.83030940262,0.36036207799529774,29.25,10980.71059291145,0.967293040249423,0.47932499999999995,0.1375,11.0,0.043574999999999996,3.4859999999999993,11352.0,0.0,0.0,3256.45438898451,0.28686173264486525,245.0,1.1,1.05,1.1,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0436_beta_0.4793_gamma_0.1375_timeseries.png,,4.024052800145
2.0,5079.89818182491,0.4474892690120605,26.75,11224.957192464999,0.9888087731205955,0.50215,0.1125,11.0,0.045649999999999996,4.463555555555556,11352.0,0.0,0.0,2543.2639649507123,0.22403664243751867,246.0,1.1,1.1,0.9,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1125.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1125_timeseries.png,,4.011852300027385
2.0,4870.456563113985,0.42903951401638346,26.75,11188.535715536485,0.9856003977745318,0.50215,0.11875,11.0,0.045649999999999996,4.228631578947368,11352.0,0.0,0.0,2684.556407447974,0.23648312257293638,247.0,1.1,1.1,0.95,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1187.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1187_timeseries.png,,4.002576400060207
2.0,4668.478146115048,0.4112471939847646,27.0,11146.388719398436,0.98188766027118,0.50215,0.125,11.0,0.045649999999999996,4.0172,11352.0,0.0,0.0,2825.8488499452355,0.2489296027083541,248.0,1.1,1.1,1.0,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1250.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1250_timeseries.png,,4.007687800098211
2.0,4473.315605319639,0.39405528588087024,27.25,11098.415175284064,0.9776616609658266,0.50215,0.13125,11.0,0.045649999999999996,3.8259047619047615,11352.0,0.0,0.0,2967.1412924424976,0.2613760828437718,249.0,1.1,1.1,1.05,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1313.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1313_timeseries.png,,3.9966086999047548
2.0,4284.701289596803,0.3774402122618748,27.5,11044.551563457242,0.9729168043919346,0.50215,0.1375,11.0,0.045649999999999996,3.6519999999999997,11352.0,0.0,0.0,3108.4337349397592,0.2738225629791895,250.0,1.1,1.1,1.1,sir_data\sir_2_initial_infection_contact_rate_11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1375.csv,sir_plots\sir_2_initial_infection_contact_rate11.0000_infection_prob_0.0456_beta_0.5021_gamma_0.1375_timeseries.png,,3.98915689997375
5.0,3432.6655049253973,0.30238420586023584,38.75,10682.412689326975,0.9410159169597405,0.33614999999999995,0.1125,9.0,0.037349999999999994,2.9879999999999995,11352.0,0.0,0.0,3799.1967871485954,0.3346720214190094,251.0,0.9,0.9,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1125_timeseries.png,,0.2603148000780493
5.0,3205.095607787254,0.2823375271130421,39.25,10548.03275244813,0.929178360856953,0.33614999999999995,0.11875,9.0,0.037349999999999994,2.8307368421052628,11352.0,0.0,0.0,4010.2632753235166,0.3532649114978433,252.0,0.9,0.9,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1187_timeseries.png,,0.41557829990051687
5.0,2988.6782008996925,0.26327327351124846,40.0,10400.986151341303,0.9162249957136455,0.33614999999999995,0.125,9.0,0.037349999999999994,2.6891999999999996,11352.0,0.0,0.0,4221.329763498439,0.37185780157667714,253.0,0.9,0.9,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1250_timeseries.png,,0.5861898001749068
5.0,2782.752944788191,0.24513327561559117,40.75,10241.60707027366,0.9021852598902096,0.33614999999999995,0.13125,9.0,0.037349999999999994,2.5611428571428565,11352.0,0.0,0.0,4432.396251673361,0.390450691655511,254.0,0.9,0.9,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1313_timeseries.png,,1.1069712999742478
5.0,2587.028924863879,0.22789190670048265,41.5,10070.22894337812,0.8870885256675582,0.33614999999999995,0.1375,9.0,0.037349999999999994,2.444727272727272,11352.0,0.0,0.0,4643.462739848283,0.4090435817343449,255.0,0.9,0.9,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0373_beta_0.3361_gamma_0.1375_timeseries.png,,0.9110086001455784
5.0,3661.218526667021,0.32251748825467064,36.25,10801.062287724737,0.9514677843309317,0.35482499999999995,0.1125,9.0,0.039424999999999995,3.1539999999999995,11352.0,0.0,0.0,3599.2390615091954,0.3170577045022195,256.0,0.9,0.95,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1125_timeseries.png,,0.7293907001148909
5.0,3434.7329077993068,0.3025663238019122,36.75,10685.536206395991,0.9412910682167012,0.35482499999999995,0.11875,9.0,0.039424999999999995,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,257.0,0.9,0.95,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1187_timeseries.png,,1.2619210998527706
5.0,3218.7868020736046,0.28354358721578615,37.25,10558.425681780256,0.9300938761258154,0.35482499999999995,0.125,9.0,0.039424999999999995,2.8385999999999996,11352.0,0.0,0.0,3999.1545127879945,0.35228633833579936,258.0,0.9,0.95,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1250_timeseries.png,,1.7997345000039786
5.0,3012.657042303774,0.26538557455107237,37.75,10419.990769173843,0.9178991163824738,0.35482499999999995,0.13125,9.0,0.039424999999999995,2.703428571428571,11352.0,0.0,0.0,4199.112238427395,0.36990065525258936,259.0,0.9,0.95,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1313_timeseries.png,,1.4366349000483751
5.0,2816.3293962111798,0.24809103208343725,38.5,10270.500915377048,0.9047305246103813,0.35482499999999995,0.1375,9.0,0.039424999999999995,2.580545454545454,11352.0,0.0,0.0,4399.0699640667945,0.38751497216937936,260.0,0.9,0.95,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0394_beta_0.3548_gamma_0.1375_timeseries.png,,1.6206898998934776
5.0,3877.0983916018854,0.34153438967599414,34.0,10897.324967950988,0.9599475835051963,0.37349999999999994,0.1125,9.0,0.041499999999999995,3.3199999999999994,11352.0,0.0,0.0,3419.277108433736,0.30120481927710846,261.0,0.9,1.0,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1125_timeseries.png,,1.9552130000665784
5.0,3651.819816764793,0.32168955397857585,34.5,10797.820125909137,0.9511821816339973,0.37349999999999994,0.11875,9.0,0.041499999999999995,3.1452631578947363,11352.0,0.0,0.0,3609.236947791165,0.3179384203480589,262.0,0.9,1.0,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1187_timeseries.png,,2.109994900180027
5.0,3436.590289061844,0.30272994089692074,35.0,10687.71071097184,0.9414826207691895,0.37349999999999994,0.125,9.0,0.041499999999999995,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,263.0,0.9,1.0,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1250_timeseries.png,,2.2611023001372814
5.0,3231.0210249765723,0.2846213024116079,35.5,10567.188927953903,0.9308658322721902,0.37349999999999994,0.13125,9.0,0.041499999999999995,2.845714285714285,11352.0,0.0,0.0,3989.1566265060246,0.35140562248995993,264.0,0.9,1.0,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1313_timeseries.png,,2.4208431001752615
5.0,3034.643607789641,0.26732237559810085,36.0,10436.464231587386,0.9193502670531524,0.37349999999999994,0.1375,9.0,0.041499999999999995,2.716363636363636,11352.0,0.0,0.0,4179.116465863454,0.3681392235609104,265.0,0.9,1.0,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0415_beta_0.3735_gamma_0.1375_timeseries.png,,2.7506520999595523
5.0,4080.8209977580186,0.35948035568692904,32.0,10975.859092764225,0.9668656706099564,0.39217499999999994,0.1125,9.0,0.043574999999999996,3.4859999999999993,11352.0,0.0,0.0,3256.4543889845104,0.28686173264486525,266.0,0.9,1.05,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1125_timeseries.png,,2.5881044000852853
5.0,3857.3782821961895,0.33979724120826194,32.5,10890.031736274457,0.9593051212362982,0.39217499999999994,0.11875,9.0,0.043574999999999996,3.3025263157894735,11352.0,0.0,0.0,3437.3685217058714,0.30279849556957994,267.0,0.9,1.05,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1187_timeseries.png,,3.0819186000153422
5.0,3643.5419899362955,0.32096035852152005,32.75,10794.494505861807,0.9508892270843734,0.39217499999999994,0.125,9.0,0.043574999999999996,3.1373999999999995,11352.0,0.0,0.0,3618.2826544272334,0.3187352584942947,268.0,0.9,1.05,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1250_timeseries.png,,2.9025292999576777
5.0,3438.965945858719,0.3029392129896687,33.25,10689.37875728984,0.9416295593102396,0.39217499999999994,0.13125,9.0,0.043574999999999996,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,269.0,0.9,1.05,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1313_timeseries.png,,3.236686199903488
5.0,3242.806147334412,0.2856594562486268,33.75,10574.839386565123,0.9315397627347712,0.39217499999999994,0.1375,9.0,0.043574999999999996,2.8521818181818177,11352.0,0.0,0.0,3980.110919869957,0.35060878434372417,270.0,0.9,1.05,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0436_beta_0.3922_gamma_0.1375_timeseries.png,,3.4082271999213845
5.0,4273.277222417223,0.37643386384929733,30.25,11040.212707960407,0.9725345937244897,0.41084999999999994,0.1125,9.0,0.045649999999999996,3.6519999999999992,11352.0,0.0,0.0,3108.4337349397597,0.27382256297918955,271.0,0.9,1.1,0.9,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1125_timeseries.png,,3.58920479984954
5.0,4052.0076007907155,0.3569421776595063,30.75,10966.103044594567,0.9660062583328547,0.41084999999999994,0.11875,9.0,0.045649999999999996,3.4597894736842103,11352.0,0.0,0.0,3281.1244979919684,0.2890349275891445,272.0,0.9,1.1,0.95,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1187_timeseries.png,,3.7524496000260115
5.0,3840.01977757529,0.3382681269886619,31.0,10883.104272421728,0.9586948795297505,0.41084999999999994,0.125,9.0,0.045649999999999996,3.2867999999999995,11352.0,0.0,0.0,3453.815261044177,0.30424729219909946,273.0,0.9,1.1,1.0,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1250_timeseries.png,,3.912098100176081
5.0,3636.048736180343,0.3203002762667673,31.5,10791.293675934638,0.9506072653219377,0.41084999999999994,0.13125,9.0,0.045649999999999996,3.130285714285714,11352.0,0.0,0.0,3626.506024096386,0.31945965680905447,274.0,0.9,1.1,1.05,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1313_timeseries.png,,4.064101699972525
5.0,3441.0130516666136,0.3031195429586517,31.75,10690.777088943978,0.9417527386314286,0.41084999999999994,0.1375,9.0,0.045649999999999996,2.987999999999999,11352.0,0.0,0.0,3799.1967871485954,0.3346720214190094,275.0,0.9,1.1,1.1,sir_data\sir_5_initial_infection_contact_rate_9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.0000_infection_prob_0.0456_beta_0.4108_gamma_0.1375_timeseries.png,,4.080283800140023
5.0,3661.218526667021,0.32251748825467064,36.25,10801.062287724737,0.9514677843309317,0.35482499999999995,0.1125,9.5,0.037349999999999994,3.1539999999999995,11352.0,0.0,0.0,3599.2390615091954,0.3170577045022195,276.0,0.95,0.9,0.9,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1125_timeseries.png,,4.0911847001407295
5.0,3434.7329077993068,0.3025663238019122,36.75,10685.536206395991,0.9412910682167012,0.35482499999999995,0.11875,9.5,0.037349999999999994,2.9879999999999995,11352.0,0.0,0.0,3799.196787148595,0.3346720214190094,277.0,0.95,0.9,0.95,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1187.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1187_timeseries.png,,4.087282299995422
5.0,3218.7868020736046,0.28354358721578615,37.25,10558.425681780256,0.9300938761258154,0.35482499999999995,0.125,9.5,0.037349999999999994,2.8385999999999996,11352.0,0.0,0.0,3999.1545127879945,0.35228633833579936,278.0,0.95,0.9,1.0,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1250.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1250_timeseries.png,,4.089050399838015
5.0,3012.657042303774,0.26538557455107237,37.75,10419.990769173843,0.9178991163824738,0.35482499999999995,0.13125,9.5,0.037349999999999994,2.703428571428571,11352.0,0.0,0.0,4199.112238427395,0.36990065525258936,279.0,0.95,0.9,1.05,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1313.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1313_timeseries.png,,4.08051749994047
5.0,2816.3293962111798,0.24809103208343725,38.5,10270.500915377048,0.9047305246103813,0.35482499999999995,0.1375,9.5,0.037349999999999994,2.580545454545454,11352.0,0.0,0.0,4399.0699640667945,0.38751497216937936,280.0,0.95,0.9,1.1,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1375.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0373_beta_0.3548_gamma_0.1375_timeseries.png,,4.070048599969596
5.0,3888.441694608531,0.34253362355607214,33.75,10902.1160446831,0.9603696304336768,0.37453749999999997,0.1125,9.5,0.039424999999999995,3.3292222222222216,11352.0,0.0,0.0,3409.805426692922,0.30037045689683944,281.0,0.95,0.95,0.9,sir_data\sir_5_initial_infection_contact_rate_9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1125.csv,sir_plots\sir_5_initial_infection_contact_rate9.5000_infection_prob_0.0394_beta_0.3745_gamma_0.1125_timeseries.png,,4.050140799954534
